partition_id,quant_bits,coder_channels,en_stride,map50,loss
3,4,8,6,0.0002544801489064096,0.10450825840234756
1,2,4,9,0.0002544801489064096,0.10450825840234756
0,1,8,1,0.0002544801489064096,0.10450825840234756
0,8,4,9,0.0002544801489064096,0.10450825840234756
5,1,64,9,0.0002544801489064096,0.10450825840234756
